,MEASUREMENT_TIME,ID_INPUT,VALUE,PRIVATE_DATA,Time_Used
226,2023-01-16 00:30:45.027,4,ShellExperienceHost.exe,0,2.022
227,2023-01-16 00:30:47.049,4,Code.exe,0,7.072
228,2023-01-16 00:30:54.121,4,ShellExperienceHost.exe,0,2.03
229,2023-01-16 00:30:56.151,4,Code.exe,0,82.811
230,2023-01-16 00:32:18.962,4,chrome.exe,0,177.964
231,2023-01-16 00:35:16.926,4,SnippingTool.exe,0,20.196
232,2023-01-16 00:35:37.122,4,chrome.exe,0,151.595
233,2023-01-16 00:38:08.717,4,Code.exe,0,237.441
234,2023-01-16 00:42:06.158,4,chrome.exe,0,24.225
235,2023-01-16 00:42:30.383,4,Code.exe,0,1.008
236,2023-01-16 00:42:31.391,4,VsDebugConsole.exe,0,2.009
237,2023-01-16 00:42:33.400,4,chrome.exe,0,3.04
238,2023-01-16 00:42:36.440,4,Code.exe,0,576.983
239,2023-01-16 00:52:13.423,4,chrome.exe,0,13.121
240,2023-01-16 00:52:26.544,4,Code.exe,0,2.018
241,2023-01-16 00:52:28.562,4,chrome.exe,0,5.05
242,2023-01-16 00:52:33.612,4,Code.exe,0,49.464
243,2023-01-16 00:53:23.076,4,chrome.exe,0,49.439
244,2023-01-16 00:54:12.515,4,explorer.exe,0,3.026
245,2023-01-16 00:54:15.541,4,chrome.exe,0,39.363
246,2023-01-16 00:54:54.904,4,VsDebugConsole.exe,0,3.028
247,2023-01-16 00:54:57.932,4,Code.exe,0,7.072
248,2023-01-16 00:55:05.004,4,chrome.exe,0,1.007
249,2023-01-16 00:55:06.011,4,explorer.exe,0,23.234
250,2023-01-16 00:55:29.245,4,msedge.exe,0,15.139
251,2023-01-16 00:55:44.384,4,explorer.exe,0,5.055
252,2023-01-16 00:55:49.439,4,msedge.exe,0,18.163
253,2023-01-16 00:56:07.602,4,explorer.exe,0,37.361
254,2023-01-16 00:56:44.963,4,msedge.exe,0,8.085
255,2023-01-16 00:56:53.048,4,explorer.exe,0,27.29
256,2023-01-16 00:57:20.338,4,msedge.exe,0,60.179
257,2023-01-16 00:58:20.517,4,VsDebugConsole.exe,0,7.068
258,2023-01-16 00:58:27.585,4,msedge.exe,0,53.503
259,2023-01-16 00:59:21.088,4,explorer.exe,0,1.011
260,2023-01-16 00:59:22.099,4,chrome.exe,0,49.49
261,2023-01-16 01:00:11.589,4,msedge.exe,0,13.185
262,2023-01-16 01:00:24.774,4,chrome.exe,0,28.215
263,2023-01-16 01:00:52.989,4,msedge.exe,0,165.824
264,2023-01-16 01:03:38.813,4,chrome.exe,0,21.217
265,2023-01-16 01:04:00.030,4,msedge.exe,0,44.45
266,2023-01-16 01:04:44.480,4,chrome.exe,0,151.181
267,2023-01-16 01:07:15.661,4,msedge.exe,0,7.053
268,2023-01-16 01:07:22.714,4,chrome.exe,0,1.007
269,2023-01-16 01:07:23.721,4,msedge.exe,0,3.031
270,2023-01-16 01:07:26.752,4,explorer.exe,0,1.003
271,2023-01-16 01:07:27.755,4,chrome.exe,0,259.611
272,2023-01-16 01:11:47.366,4,VsDebugConsole.exe,0,4.027
273,2023-01-16 01:11:51.393,4,explorer.exe,0,1.015
274,2023-01-16 01:11:52.408,4,msedge.exe,0,56.582
275,2023-01-16 01:12:48.990,4,explorer.exe,0,1.013
276,2023-01-16 01:12:50.003,4,chrome.exe,0,13.103
277,2023-01-16 01:13:03.106,4,msedge.exe,0,11.122
278,2023-01-16 01:13:14.228,4,chrome.exe,0,25.181
279,2023-01-16 01:13:39.409,4,msedge.exe,0,76.734
280,2023-01-16 01:14:56.143,4,chrome.exe,0,30.258
281,2023-01-16 01:15:26.401,4,msedge.exe,0,86.848
282,2023-01-16 01:16:53.249,4,chrome.exe,0,68.642
283,2023-01-16 01:18:01.891,4,msedge.exe,0,45.436
284,2023-01-16 01:18:47.327,4,chrome.exe,0,51.485
285,2023-01-16 01:19:38.812,4,msedge.exe,0,70.688
286,2023-01-16 01:20:49.500,4,chrome.exe,0,37.321
287,2023-01-16 01:21:26.821,4,msedge.exe,0,125.24
288,2023-01-16 01:23:32.061,4,SnippingTool.exe,0,5.044
289,2023-01-16 01:23:37.105,4,chrome.exe,0,16.137
290,2023-01-16 01:23:53.242,4,msedge.exe,0,43.426
291,2023-01-16 01:24:36.668,4,chrome.exe,0,26.193
292,2023-01-16 01:25:02.861,4,msedge.exe,0,5.051
293,2023-01-16 01:25:07.912,4,SnippingTool.exe,0,136.21
294,2023-01-16 01:27:24.122,4,chrome.exe,0,42.39
295,2023-01-16 01:28:06.512,4,SnippingTool.exe,0,26.228
296,2023-01-16 01:28:32.740,4,chrome.exe,0,23.231
297,2023-01-16 01:28:55.971,4,msedge.exe,0,146.478
298,2023-01-16 01:31:22.449,4,chrome.exe,0,806.346
299,2023-01-16 01:44:48.795,4,msedge.exe,0,2.014
300,2023-01-16 01:44:50.809,4,Unable To Open Process,0,2.022
301,2023-01-16 01:44:52.831,4,msedge.exe,0,1.007
302,2023-01-16 01:44:53.838,4,VsDebugConsole.exe,0,1.009
303,2023-01-16 01:44:54.847,4,msedge.exe,0,1979.199
304,2023-01-16 02:17:54.046,4,VsDebugConsole.exe,0,6.175
305,2023-01-16 02:18:00.221,4,msedge.exe,0,4.048
306,2023-01-16 02:18:04.269,4,VsDebugConsole.exe,0,4.048
307,2023-01-16 02:18:08.317,4,msedge.exe,0,3698.763
308,2023-01-16 03:19:47.080,4,VsDebugConsole.exe,0,0.0
309,2023-01-16 03:27:43.117,4,s0,0,0.0
310,2023-01-16 03:27:43.117,4,VsDebugConsole.exe,0,1.012
311,2023-01-16 03:27:44.129,4,msedge.exe,0,6.06
312,2023-01-16 03:27:50.189,4,ApplicationFrameHost.exe,0,2.023
313,2023-01-16 03:27:52.212,4,msedge.exe,0,3.021
314,2023-01-16 03:27:55.233,4,VsDebugConsole.exe,0,0.0
315,2023-01-16 03:29:24.218,4,s0,0,0.0
316,2023-01-16 03:29:24.218,4,VsDebugConsole.exe,0,2.042
317,2023-01-16 03:29:26.260,4,explorer.exe,0,1.007
318,2023-01-16 03:29:27.267,4,chrome.exe,0,3.036
319,2023-01-16 03:29:30.303,4,VsDebugConsole.exe,0,0.0
320,2023-01-16 03:36:50.435,4,s0,0,0.0
321,2023-01-16 03:36:50.435,4,VsDebugConsole.exe,0,1.002
322,2023-01-16 03:36:51.437,4,devenv.exe,0,2.018
323,2023-01-16 03:36:53.455,4,explorer.exe,0,1.001
324,2023-01-16 03:36:54.456,4,chrome.exe,0,3.044
325,2023-01-16 03:36:57.500,4,ShellExperienceHost.exe,0,16.169
326,2023-01-16 03:37:13.669,4,chrome.exe,0,462.419
327,2023-01-16 03:44:56.088,4,explorer.exe,0,2.023
328,2023-01-16 03:44:58.111,4,SearchApp.exe,0,13.126
329,2023-01-16 03:45:11.237,4,ApplicationFrameHost.exe,0,26.246
330,2023-01-16 03:45:37.483,4,chrome.exe,0,20.172
331,2023-01-16 03:45:57.655,4,ShellExperienceHost.exe,0,4.039
332,2023-01-16 03:46:01.694,4,chrome.exe,0,2602.389
333,2023-01-16 04:29:24.083,4,VsDebugConsole.exe,0,8.084
334,2023-01-16 04:29:32.167,4,chrome.exe,0,1.008
335,2023-01-16 04:29:33.175,4,VsDebugConsole.exe,0,0.0
336,2023-01-16 04:31:03.118,4,s0,0,0.0
337,2023-01-16 04:31:03.118,4,VsDebugConsole.exe,0,1.014
338,2023-01-16 04:31:04.132,4,explorer.exe,0,1.001
339,2023-01-16 04:31:05.133,4,chrome.exe,0,1482.774
340,2023-01-16 04:55:47.907,4,explorer.exe,0,7.053
341,2023-01-16 04:55:54.960,4,DB Browser for SQLite.exe,0,8.082
342,2023-01-16 04:56:03.042,4,explorer.exe,0,3.027
343,2023-01-16 04:56:06.069,4,DB Browser for SQLite.exe,0,11.094
344,2023-01-16 04:56:17.163,4,explorer.exe,0,3.023
345,2023-01-16 04:56:20.186,4,DB Browser for SQLite.exe,0,25.334
346,2023-01-16 04:56:45.520,4,explorer.exe,0,2.019
347,2023-01-16 04:56:47.539,4,chrome.exe,0,1349.173
348,2023-01-16 05:19:16.712,4,SnippingTool.exe,0,19.163
349,2023-01-16 05:19:35.875,4,chrome.exe,0,362.913
350,2023-01-16 05:25:38.788,4,ApplicationFrameHost.exe,0,87.721
351,2023-01-16 05:27:06.509,4,SearchApp.exe,0,17.142
352,2023-01-16 05:27:23.651,4,ApplicationFrameHost.exe,0,1.009
353,2023-01-16 05:27:24.660,4,explorer.exe,0,10.079
354,2023-01-16 05:27:34.739,4,Code.exe,0,98.854
355,2023-01-16 05:29:13.593,4,chrome.exe,0,14.152
356,2023-01-16 05:29:27.745,4,ShellExperienceHost.exe,0,2.005
357,2023-01-16 05:29:29.750,4,chrome.exe,0,3.024
358,2023-01-16 05:29:32.774,4,ShellExperienceHost.exe,0,3.031
359,2023-01-16 05:29:35.805,4,chrome.exe,0,43.425
360,2023-01-16 05:30:19.230,4,explorer.exe,0,1.012
361,2023-01-16 05:30:20.242,4,ShellExperienceHost.exe,0,5.03
362,2023-01-16 05:30:25.272,4,chrome.exe,0,1777.571
363,2023-01-16 06:00:02.843,4,explorer.exe,0,1.0
364,2023-01-16 06:00:03.843,4,chrome.exe,0,307.89
365,2023-01-16 06:05:11.733,4,explorer.exe,0,1.007
366,2023-01-16 06:05:12.740,4,chrome.exe,0,68.682
367,2023-01-16 06:06:21.422,4,explorer.exe,0,1.015
368,2023-01-16 06:06:22.437,4,chrome.exe,0,4.041
369,2023-01-16 06:06:26.478,4,SnippingTool.exe,0,5.035
370,2023-01-16 06:06:31.513,4,chrome.exe,0,1.01
371,2023-01-16 06:06:32.523,4,explorer.exe,0,1.013
372,2023-01-16 06:06:33.536,4,chrome.exe,0,73.737
373,2023-01-16 06:07:47.273,4,SnippingTool.exe,0,1.007
374,2023-01-16 06:07:48.280,4,chrome.exe,0,1.014
375,2023-01-16 06:07:49.294,4,SnippingTool.exe,0,1.013
376,2023-01-16 06:07:50.307,4,chrome.exe,0,1.006
377,2023-01-16 06:07:51.313,4,devenv.exe,0,1.01
378,2023-01-16 06:07:52.323,4,SnippingTool.exe,0,1.011
379,2023-01-16 06:07:53.334,4,explorer.exe,0,1.01
380,2023-01-16 06:07:54.344,4,chrome.exe,0,38.371
381,2023-01-16 06:08:32.715,4,SnippingTool.exe,0,5.061
382,2023-01-16 06:08:37.776,4,explorer.exe,0,1.006
383,2023-01-16 06:08:38.782,4,chrome.exe,0,10.087
384,2023-01-16 06:08:48.869,4,SnippingTool.exe,0,6.065
385,2023-01-16 06:08:54.934,4,chrome.exe,0,48.509
386,2023-01-16 06:09:43.443,4,SnippingTool.exe,0,1.01
387,2023-01-16 06:09:44.453,4,chrome.exe,0,1.009
388,2023-01-16 06:09:45.462,4,SnippingTool.exe,0,4.036
389,2023-01-16 06:09:49.498,4,chrome.exe,0,1295.082
390,2023-01-16 06:31:24.580,4,VsDebugConsole.exe,0,2.017
391,2023-01-16 06:31:26.597,4,chrome.exe,0,1257.484
392,2023-01-16 06:52:24.081,4,VsDebugConsole.exe,0,1.012
393,2023-01-16 06:52:25.093,4,chrome.exe,0,1.012
394,2023-01-16 06:52:26.105,4,VsDebugConsole.exe,0,5.053
395,2023-01-16 06:52:31.158,4,chrome.exe,0,562.662
396,2023-01-16 07:01:53.820,4,explorer.exe,0,3.136
397,2023-01-16 07:01:56.956,4,chrome.exe,0,971.634
398,2023-01-16 07:18:08.590,4,explorer.exe,0,8.086
399,2023-01-16 07:18:16.676,4,chrome.exe,0,21.179
400,2023-01-16 07:18:37.855,4,SnippingTool.exe,0,1.013
401,2023-01-16 07:18:38.868,4,chrome.exe,0,1.003
402,2023-01-16 07:18:39.871,4,SnippingTool.exe,0,5.043
403,2023-01-16 07:18:44.914,4,chrome.exe,0,68.572
404,2023-01-16 07:19:53.486,4,explorer.exe,0,2.017
405,2023-01-16 07:19:55.503,4,chrome.exe,0,51.459
406,2023-01-16 07:20:46.962,4,explorer.exe,0,2.033
407,2023-01-16 07:20:48.995,4,chrome.exe,0,97.896
408,2023-01-16 07:22:26.891,4,explorer.exe,0,2.008
409,2023-01-16 07:22:28.899,4,chrome.exe,0,46.432
410,2023-01-16 07:23:15.331,4,explorer.exe,0,1.009
411,2023-01-16 07:23:16.340,4,chrome.exe,0,3.036
