,MEASUREMENT_TIME,ID_INPUT,VALUE,PRIVATE_DATA,Time_Used
113,2023-01-19 21:12:49.604,4,Messenger.exe,0,2.015
114,2023-01-19 21:12:51.619,4,chrome.exe,0,31.268
115,2023-01-19 21:13:22.887,4,Messenger.exe,0,3.031
116,2023-01-19 21:13:25.918,4,chrome.exe,0,78.655
117,2023-01-19 21:14:44.573,4,Messenger.exe,0,2.021
118,2023-01-19 21:14:46.594,4,chrome.exe,0,561.801
119,2023-01-19 21:24:08.395,4,Messenger.exe,0,3.031
120,2023-01-19 21:24:11.426,4,chrome.exe,0,5.026
121,2023-01-19 21:24:16.452,4,Messenger.exe,0,4.015
122,2023-01-19 21:24:20.467,4,chrome.exe,0,15.116
123,2023-01-19 21:24:35.583,4,CredentialUIBroker.exe,0,8.084
124,2023-01-19 21:24:43.667,4,chrome.exe,0,50.572
125,2023-01-19 21:25:34.239,4,CredentialUIBroker.exe,0,31.369
126,2023-01-19 21:26:05.608,4,chrome.exe,0,208.82
127,2023-01-19 21:29:34.428,4,ShellExperienceHost.exe,0,5.046
128,2023-01-19 21:29:39.474,4,chrome.exe,0,14.143
129,2023-01-19 21:29:53.617,4,explorer.exe,0,3.037
130,2023-01-19 21:29:56.654,4,ShellExperienceHost.exe,0,25.224
131,2023-01-19 21:30:21.878,4,chrome.exe,0,1.012
132,2023-01-19 21:30:22.890,4,SearchHost.exe,0,5.036
133,2023-01-19 21:30:27.926,4,ApplicationFrameHost.exe,0,114.945
134,2023-01-19 21:32:22.871,4,chrome.exe,0,11.121
135,2023-01-19 21:32:33.992,4,VsDebugConsole.exe,0,8.07
136,2023-01-19 21:32:42.062,4,chrome.exe,0,1259.907
137,2023-01-19 21:53:41.969,4,VsDebugConsole.exe,0,11.113
138,2023-01-19 21:53:53.082,4,chrome.exe,0,3.032
139,2023-01-19 21:53:56.114,4,VsDebugConsole.exe,0,2.015
140,2023-01-19 21:53:58.129,4,chrome.exe,0,1.001
141,2023-01-19 21:53:59.130,4,ApplicationFrameHost.exe,0,5.057
142,2023-01-19 21:54:04.187,4,Messenger.exe,0,6.049
143,2023-01-19 21:54:10.236,4,Unable To Open Process,0,3.038
144,2023-01-19 21:54:13.274,4,cmd.exe,0,2.029
145,2023-01-19 21:54:15.303,4,explorer.exe,0,11.095
146,2023-01-19 21:54:26.398,4,chrome.exe,0,518.846
147,2023-01-19 22:03:05.244,4,explorer.exe,0,23.184
148,2023-01-19 22:03:28.428,4,DB Browser for SQLite.exe,0,7.037
149,2023-01-19 22:03:35.465,4,explorer.exe,0,2.009
150,2023-01-19 22:03:37.474,4,DB Browser for SQLite.exe,0,55.334
151,2023-01-19 22:04:32.808,4,explorer.exe,0,1.007
152,2023-01-19 22:04:33.815,4,chrome.exe,0,189.969
153,2023-01-19 22:07:43.784,4,DB Browser for SQLite.exe,0,3.037
154,2023-01-19 22:07:46.821,4,chrome.exe,0,3.02
155,2023-01-19 22:07:49.841,4,Teams.exe,0,81.615
156,2023-01-19 22:09:11.456,4,chrome.exe,0,1.004
157,2023-01-19 22:09:12.460,4,explorer.exe,0,44.31
158,2023-01-19 22:09:56.770,4,VsDebugConsole.exe,0,0.0
159,2023-01-19 22:13:50.081,4,s0,0,0.0
160,2023-01-19 22:13:50.081,4,VsDebugConsole.exe,0,4.024
161,2023-01-19 22:13:54.105,4,devenv.exe,0,8.056
162,2023-01-19 22:14:02.161,4,chrome.exe,0,43.342
163,2023-01-19 22:14:45.503,4,explorer.exe,0,2.014
164,2023-01-19 22:14:47.517,4,devenv.exe,0,90.549
165,2023-01-19 22:16:18.066,4,Teams.exe,0,257.109
166,2023-01-19 22:20:35.175,4,DB Browser for SQLite.exe,0,1.0
167,2023-01-19 22:20:36.175,4,explorer.exe,0,3.025
168,2023-01-19 22:20:39.200,4,VsDebugConsole.exe,0,4.034
169,2023-01-19 22:20:43.234,4,DB Browser for SQLite.exe,0,1.013
170,2023-01-19 22:20:44.247,4,VsDebugConsole.exe,0,5.031
171,2023-01-19 22:20:49.278,4,DB Browser for SQLite.exe,0,1.005
172,2023-01-19 22:20:50.283,4,VsDebugConsole.exe,0,2.011
173,2023-01-19 22:20:52.294,4,Teams.exe,0,1.007
174,2023-01-19 22:20:53.301,4,VsDebugConsole.exe,0,1.005
175,2023-01-19 22:20:54.306,4,devenv.exe,0,3.056
176,2023-01-19 22:20:57.362,4,VsDebugConsole.exe,0,11.122
177,2023-01-19 22:21:08.484,4,explorer.exe,0,3.028
178,2023-01-19 22:21:11.512,4,VsDebugConsole.exe,0,4.03
179,2023-01-19 22:21:15.542,4,explorer.exe,0,1.006
180,2023-01-19 22:21:16.548,4,chrome.exe,0,70.509
181,2023-01-19 22:22:27.057,4,VsDebugConsole.exe,0,1.016
182,2023-01-19 22:22:28.073,4,chrome.exe,0,4.029
183,2023-01-19 22:22:32.102,4,explorer.exe,0,3.012
184,2023-01-19 22:22:35.114,4,SearchHost.exe,0,4.02
185,2023-01-19 22:22:39.134,4,explorer.exe,0,1.006
186,2023-01-19 22:22:40.140,4,devenv.exe,0,11.097
187,2023-01-19 22:22:51.237,4,VsDebugConsole.exe,0,2.027
188,2023-01-19 22:22:53.264,4,devenv.exe,0,1.011
189,2023-01-19 22:22:54.275,4,VsDebugConsole.exe,0,1.114
190,2023-01-19 22:22:55.389,4,explorer.exe,0,2.028
191,2023-01-19 22:22:57.417,4,chrome.exe,0,73.594
192,2023-01-19 22:24:11.011,4,Unable To Open Process,0,20.22
193,2023-01-19 22:24:31.231,4,chrome.exe,0,733.61
194,2023-01-19 22:36:44.841,4,VsDebugConsole.exe,0,0.0
195,2023-01-19 22:39:57.826,4,s0,0,0.0
196,2023-01-19 22:39:57.826,4,VsDebugConsole.exe,0,5.046
197,2023-01-19 22:40:02.872,4,devenv.exe,0,1.005
198,2023-01-19 22:40:03.877,4,DB Browser for SQLite.exe,0,14.131
199,2023-01-19 22:40:18.008,4,explorer.exe,0,1.022
200,2023-01-19 22:40:19.030,4,chrome.exe,0,24.172
201,2023-01-19 22:40:43.202,4,explorer.exe,0,13.146
202,2023-01-19 22:40:56.348,4,chrome.exe,0,13.093
203,2023-01-19 22:41:09.441,4,VsDebugConsole.exe,0,4.036
204,2023-01-19 22:41:13.477,4,chrome.exe,0,2.017
205,2023-01-19 22:41:15.494,4,explorer.exe,0,2.026
206,2023-01-19 22:41:17.520,4,DB Browser for SQLite.exe,0,41.442
207,2023-01-19 22:41:58.962,4,explorer.exe,0,3.033
208,2023-01-19 22:42:01.995,4,chrome.exe,0,152.337
209,2023-01-19 22:44:34.332,4,explorer.exe,0,3.027
210,2023-01-19 22:44:37.359,4,DB Browser for SQLite.exe,0,51.478
211,2023-01-19 22:45:28.837,4,SearchHost.exe,0,1.006
212,2023-01-19 22:45:29.843,4,explorer.exe,0,1.015
213,2023-01-19 22:45:30.858,4,cmd.exe,0,27.266
214,2023-01-19 22:45:58.124,4,DB Browser for SQLite.exe,0,8.072
215,2023-01-19 22:46:06.196,4,cmd.exe,0,5.044
216,2023-01-19 22:46:11.240,4,VsDebugConsole.exe,0,0.0
217,2023-01-19 22:46:54.472,4,s0,0,0.0
218,2023-01-19 22:46:54.472,4,VsDebugConsole.exe,0,2.031
219,2023-01-19 22:46:56.503,4,devenv.exe,0,2.024
220,2023-01-19 22:46:58.527,4,VsDebugConsole.exe,0,2.023
221,2023-01-19 22:47:00.550,4,devenv.exe,0,1.002
222,2023-01-19 22:47:01.552,4,DB Browser for SQLite.exe,0,4.05
223,2023-01-19 22:47:05.602,4,explorer.exe,0,13.087
224,2023-01-19 22:47:18.689,4,chrome.exe,0,337.929
225,2023-01-19 22:52:56.618,4,devenv.exe,0,69.687
226,2023-01-19 22:54:06.305,4,chrome.exe,0,97.792
227,2023-01-19 22:55:44.097,4,devenv.exe,0,2.025
228,2023-01-19 22:55:46.122,4,explorer.exe,0,13.138
229,2023-01-19 22:55:59.260,4,DB Browser for SQLite.exe,0,105.93
230,2023-01-19 22:57:45.190,4,explorer.exe,0,29.311
231,2023-01-19 22:58:14.501,4,DB Browser for SQLite.exe,0,25.224
232,2023-01-19 22:58:39.725,4,explorer.exe,0,10.097
233,2023-01-19 22:58:49.822,4,chrome.exe,0,15.123
234,2023-01-19 22:59:04.945,4,devenv.exe,0,8.047
235,2023-01-19 22:59:12.992,4,explorer.exe,0,1.007
236,2023-01-19 22:59:13.999,4,chrome.exe,0,259.104
237,2023-01-19 23:03:33.103,4,Messenger.exe,0,8.063
238,2023-01-19 23:03:41.166,4,chrome.exe,0,16.165
239,2023-01-19 23:03:57.331,4,VsDebugConsole.exe,0,1.01
240,2023-01-19 23:03:58.341,4,chrome.exe,0,2.026
241,2023-01-19 23:04:00.367,4,devenv.exe,0,3.024
242,2023-01-19 23:04:03.391,4,explorer.exe,0,3.025
243,2023-01-19 23:04:06.416,4,chrome.exe,0,43.356
244,2023-01-19 23:04:49.772,4,SearchHost.exe,0,6.075
245,2023-01-19 23:04:55.847,4,chrome.exe,0,5.049
246,2023-01-19 23:05:00.896,4,explorer.exe,0,12.135
247,2023-01-19 23:05:13.031,4,DB Browser for SQLite.exe,0,70.623
248,2023-01-19 23:06:23.654,4,explorer.exe,0,5.042
249,2023-01-19 23:06:28.696,4,chrome.exe,0,407.834
250,2023-01-19 23:13:16.530,4,SearchHost.exe,0,10.107
251,2023-01-19 23:13:26.637,4,ApplicationFrameHost.exe,0,21.193
252,2023-01-19 23:13:47.830,4,Spotify.exe,0,8.059
253,2023-01-19 23:13:55.889,4,chrome.exe,0,13.083
254,2023-01-19 23:14:08.972,4,Spotify.exe,0,9.082
255,2023-01-19 23:14:18.054,4,chrome.exe,0,3.023
256,2023-01-19 23:14:21.077,4,SearchHost.exe,0,7.054
257,2023-01-19 23:14:28.131,4,ApplicationFrameHost.exe,0,52.447
258,2023-01-19 23:15:20.578,4,chrome.exe,0,6.05
259,2023-01-19 23:15:26.628,4,ApplicationFrameHost.exe,0,4.043
260,2023-01-19 23:15:30.671,4,chrome.exe,0,5.047
261,2023-01-19 23:15:35.718,4,ApplicationFrameHost.exe,0,2.02
262,2023-01-19 23:15:37.738,4,chrome.exe,0,10.066
263,2023-01-19 23:15:47.804,4,ApplicationFrameHost.exe,0,203.786
264,2023-01-19 23:19:11.590,4,msedge.exe,0,43.408
265,2023-01-19 23:19:54.998,4,chrome.exe,0,3.036
266,2023-01-19 23:19:58.034,4,msedge.exe,0,15.15
267,2023-01-19 23:20:13.184,4,chrome.exe,0,4.04
268,2023-01-19 23:20:17.224,4,msedge.exe,0,18.185
269,2023-01-19 23:20:35.409,4,chrome.exe,0,5.025
270,2023-01-19 23:20:40.434,4,msedge.exe,0,4.029
271,2023-01-19 23:20:44.463,4,ApplicationFrameHost.exe,0,42.349
272,2023-01-19 23:21:26.812,4,Messenger.exe,0,4.036
273,2023-01-19 23:21:30.848,4,ApplicationFrameHost.exe,0,91.694
274,2023-01-19 23:23:02.542,4,chrome.exe,0,73.663
275,2023-01-19 23:24:16.205,4,msedge.exe,0,1.012
276,2023-01-19 23:24:17.217,4,chrome.exe,0,2.011
277,2023-01-19 23:24:19.228,4,ApplicationFrameHost.exe,0,6.191
278,2023-01-19 23:24:25.419,4,explorer.exe,0,2.027
279,2023-01-19 23:24:27.446,4,ApplicationFrameHost.exe,0,28.321
280,2023-01-19 23:24:55.767,4,chrome.exe,0,68.529
281,2023-01-19 23:26:04.296,4,msedge.exe,0,4.019
282,2023-01-19 23:26:08.315,4,ApplicationFrameHost.exe,0,25.161
283,2023-01-19 23:26:33.476,4,msedge.exe,0,11.103
284,2023-01-19 23:26:44.579,4,ApplicationFrameHost.exe,0,1003.707
285,2023-01-19 23:43:28.286,4,Teams.exe,0,1558.948
286,2023-01-20 00:09:27.234,4,Messenger.exe,0,8.081
287,2023-01-20 00:09:35.315,4,ApplicationFrameHost.exe,0,2.016
288,2023-01-20 00:09:37.331,4,Teams.exe,0,2.024
289,2023-01-20 00:09:39.355,4,ApplicationFrameHost.exe,0,6.068
290,2023-01-20 00:09:45.423,4,VsDebugConsole.exe,0,9.071
291,2023-01-20 00:09:54.494,4,ApplicationFrameHost.exe,0,2710.943
292,2023-01-20 00:55:05.437,4,explorer.exe,0,3.025
293,2023-01-20 00:55:08.462,4,VsDebugConsole.exe,0,2.021
294,2023-01-20 00:55:10.483,4,explorer.exe,0,3.024
295,2023-01-20 00:55:13.507,4,msedge.exe,0,11.116
296,2023-01-20 00:55:24.623,4,explorer.exe,0,2.023
297,2023-01-20 00:55:26.646,4,chrome.exe,0,36.329
298,2023-01-20 00:56:02.975,4,msedge.exe,0,5761.546
299,2023-01-20 02:32:04.521,4,explorer.exe,0,2.025
300,2023-01-20 02:32:06.546,4,VsDebugConsole.exe,0,2.006
301,2023-01-20 02:32:08.552,4,explorer.exe,0,2.015
302,2023-01-20 02:32:10.567,4,Spotify.exe,0,5.038
303,2023-01-20 02:32:15.605,4,explorer.exe,0,5.067
304,2023-01-20 02:32:20.672,4,chrome.exe,0,64.61
305,2023-01-20 02:33:25.282,4,explorer.exe,0,20.24
306,2023-01-20 02:33:45.522,4,chrome.exe,0,11.11
307,2023-01-20 02:33:56.632,4,chrome.exe,0,4.042
308,2023-01-20 02:34:00.674,4,chrome.exe,0,221.047
309,2023-01-20 02:37:41.721,4,Spotify.exe,0,3.028
310,2023-01-20 02:37:44.749,4,chrome.exe,0,157.101
311,2023-01-20 02:40:21.850,4,VsDebugConsole.exe,0,10.065
312,2023-01-20 02:40:31.915,4,chrome.exe,0,6.041
313,2023-01-20 02:40:37.956,4,msedge.exe,0,5.025
314,2023-01-20 02:40:42.981,4,chrome.exe,0,2.023
315,2023-01-20 02:40:45.004,4,msedge.exe,0,1.005
316,2023-01-20 02:40:46.009,4,VsDebugConsole.exe,0,2.025
317,2023-01-20 02:40:48.034,4,msedge.exe,0,89.75
318,2023-01-20 02:42:17.784,4,Messenger.exe,0,35.372
319,2023-01-20 02:42:53.156,4,msedge.exe,0,465.432
320,2023-01-20 02:50:38.588,4,Messenger.exe,0,55.542
321,2023-01-20 02:51:34.130,4,VsDebugConsole.exe,0,3.052
322,2023-01-20 02:51:37.182,4,Messenger.exe,0,7.043
323,2023-01-20 02:51:44.225,4,msedge.exe,0,119.161
324,2023-01-20 02:53:43.386,4,explorer.exe,0,4.038
325,2023-01-20 02:53:47.424,4,msedge.exe,0,5.045
326,2023-01-20 02:53:52.469,4,Messenger.exe,0,25.265
327,2023-01-20 02:54:17.734,4,msedge.exe,0,349.583
328,2023-01-20 03:00:07.317,4,MoNotificationUx.exe,0,650.674
329,2023-01-20 03:10:57.991,4,VsDebugConsole.exe,0,1.003
330,2023-01-20 03:10:58.994,4,msedge.exe,0,246.566
331,2023-01-20 03:15:05.560,4,MoNotificationUx.exe,0,610.404
332,2023-01-20 03:25:15.964,4,msedge.exe,0,4.043
333,2023-01-20 03:25:20.007,4,explorer.exe,0,1.012
334,2023-01-20 03:25:21.019,4,VsDebugConsole.exe,0,9.071
335,2023-01-20 03:25:30.090,4,explorer.exe,0,8.071
336,2023-01-20 03:25:38.161,4,Zoom.exe,0,5.035
337,2023-01-20 03:25:43.196,4,chrome.exe,0,13.094
338,2023-01-20 03:25:56.290,4,Zoom.exe,0,6.051
339,2023-01-20 03:26:02.341,4,Zoom.exe,0,11.098
340,2023-01-20 03:26:13.439,4,Zoom.exe,0,2.015
341,2023-01-20 03:26:15.454,4,Zoom.exe,0,70.715
342,2023-01-20 03:27:26.169,4,explorer.exe,0,18.172
343,2023-01-20 03:27:44.341,4,Teams.exe,0,11.083
344,2023-01-20 03:27:55.424,4,Zoom.exe,0,3.025
345,2023-01-20 03:27:58.449,4,ApplicationFrameHost.exe,0,3.005
346,2023-01-20 03:28:01.454,4,Zoom.exe,0,2.008
347,2023-01-20 03:28:03.462,4,DB Browser for SQLite.exe,0,12.131
348,2023-01-20 03:28:15.593,4,Zoom.exe,0,9.102
349,2023-01-20 03:28:24.695,4,chrome.exe,0,61.502
350,2023-01-20 03:29:26.197,4,explorer.exe,0,1.009
351,2023-01-20 03:29:27.206,4,Zoom.exe,0,167.671
352,2023-01-20 03:32:14.877,4,chrome.exe,0,23.231
353,2023-01-20 03:32:38.108,4,Zoom.exe,0,2.019
354,2023-01-20 03:32:40.127,4,Zoom.exe,0,2.016
355,2023-01-20 03:32:42.143,4,chrome.exe,0,12.125
356,2023-01-20 03:32:54.268,4,Zoom.exe,0,9.077
357,2023-01-20 03:33:03.345,4,Zoom.exe,0,36.36
358,2023-01-20 03:33:39.705,4,chrome.exe,0,2.016
359,2023-01-20 03:33:41.721,4,Zoom.exe,0,2.014
360,2023-01-20 03:33:43.735,4,Zoom.exe,0,3.022
361,2023-01-20 03:33:46.757,4,Zoom.exe,0,22.219
362,2023-01-20 03:34:08.976,4,VsDebugConsole.exe,0,12.109
363,2023-01-20 03:34:21.085,4,Zoom.exe,0,72.75
364,2023-01-20 03:35:33.835,4,explorer.exe,0,1.015
365,2023-01-20 03:35:34.850,4,chrome.exe,0,56.511
366,2023-01-20 03:36:31.361,4,ApplicationFrameHost.exe,0,2.012
367,2023-01-20 03:36:33.373,4,chrome.exe,0,377.396
368,2023-01-20 03:42:50.769,4,Zoom.exe,0,11.109
369,2023-01-20 03:43:01.878,4,chrome.exe,0,6.023
370,2023-01-20 03:43:07.901,4,chrome.exe,0,4.032
371,2023-01-20 03:43:11.933,4,chrome.exe,0,48.454
372,2023-01-20 03:44:00.387,4,explorer.exe,0,4.039
373,2023-01-20 03:44:04.426,4,chrome.exe,0,78.764
374,2023-01-20 03:45:23.190,4,VsDebugConsole.exe,0,3.03
375,2023-01-20 03:45:26.220,4,chrome.exe,0,70.611
376,2023-01-20 03:46:36.831,4,Zoom.exe,0,382.668
377,2023-01-20 03:52:59.499,4,chrome.exe,0,14.112
378,2023-01-20 03:53:13.611,4,Zoom.exe,0,53.484
379,2023-01-20 03:54:07.095,4,chrome.exe,0,24.263
380,2023-01-20 03:54:31.358,4,Zoom.exe,0,144.333
381,2023-01-20 03:56:55.691,4,Zoom.exe,0,4.023
382,2023-01-20 03:56:59.714,4,explorer.exe,0,6.031
383,2023-01-20 03:57:05.745,4,VsDebugConsole.exe,0,7.038
384,2023-01-20 03:57:12.783,4,explorer.exe,0,5.028
385,2023-01-20 03:57:17.811,4,Zoom.exe,0,4.021
386,2023-01-20 03:57:21.832,4,VsDebugConsole.exe,0,4.022
387,2023-01-20 03:57:25.854,4,explorer.exe,0,11.062
388,2023-01-20 03:57:36.916,4,cmd.exe,0,264.499
389,2023-01-20 04:02:01.415,4,cmd.exe,0,6.038
390,2023-01-20 04:02:07.453,4,chrome.exe,0,22.153
391,2023-01-20 04:02:29.606,4,cmd.exe,0,9.049
392,2023-01-20 04:02:38.655,4,cmd.exe,0,6.034
393,2023-01-20 04:02:44.689,4,Unable To Open Process,0,2.012
394,2023-01-20 04:02:46.701,4,cmd.exe,0,4.025
395,2023-01-20 04:02:50.726,4,explorer.exe,0,4.023
396,2023-01-20 04:02:54.749,4,devenv.exe,0,9.047
397,2023-01-20 04:03:03.796,4,explorer.exe,0,1.006
398,2023-01-20 04:03:04.802,4,VsDebugConsole.exe,0,0.0
399,2023-01-20 15:55:44.501,4,s0,0,0.0
400,2023-01-20 15:55:44.501,4,devenv.exe,0,6.029
401,2023-01-20 15:55:50.530,4,chrome.exe,0,18.127
402,2023-01-20 15:56:08.657,4,Docker Desktop.exe,0,1.013
403,2023-01-20 15:56:09.670,4,chrome.exe,0,1.009
404,2023-01-20 15:56:10.679,4,Messenger.exe,0,4.014
405,2023-01-20 15:56:14.693,4,chrome.exe,0,1.004
406,2023-01-20 15:56:15.697,4,Teams.exe,0,28.231
407,2023-01-20 15:56:43.928,4,chrome.exe,0,10.063
408,2023-01-20 15:56:53.991,4,SearchHost.exe,0,11.223
409,2023-01-20 15:57:05.214,4,cmd.exe,0,22.17
410,2023-01-20 15:57:27.384,4,chrome.exe,0,36.242
411,2023-01-20 15:58:03.626,4,explorer.exe,0,14.116
412,2023-01-20 15:58:17.742,4,chrome.exe,0,1.003
413,2023-01-20 15:58:18.745,4,cmd.exe,0,1.015
414,2023-01-20 15:58:19.760,4,explorer.exe,0,9.055
415,2023-01-20 15:58:28.815,4,cmd.exe,0,2.013
416,2023-01-20 15:58:30.828,4,explorer.exe,0,1.006
417,2023-01-20 15:58:31.834,4,cmd.exe,0,2.014
418,2023-01-20 15:58:33.848,4,devenv.exe,0,2.023
419,2023-01-20 15:58:35.871,4,VsDebugConsole.exe,0,0.0
420,2023-01-20 15:58:54.386,4,s0,0,0.0
421,2023-01-20 15:58:54.386,4,VsDebugConsole.exe,0,9.074
422,2023-01-20 15:59:03.460,4,devenv.exe,0,2.019
423,2023-01-20 15:59:05.479,4,cmd.exe,0,5.028
424,2023-01-20 15:59:10.507,4,explorer.exe,0,14.092
425,2023-01-20 15:59:24.599,4,DB Browser for SQLite.exe,0,54.363
426,2023-01-20 16:00:18.962,4,explorer.exe,0,3.02
427,2023-01-20 16:00:21.982,4,DB Browser for SQLite.exe,0,93.715
428,2023-01-20 16:01:55.697,4,explorer.exe,0,5.026
429,2023-01-20 16:02:00.723,4,chrome.exe,0,79.576
430,2023-01-20 16:03:20.299,4,explorer.exe,0,1.004
431,2023-01-20 16:03:21.303,4,DB Browser for SQLite.exe,0,11.077
432,2023-01-20 16:03:32.380,4,chrome.exe,0,39.313
433,2023-01-20 16:04:11.693,4,Spotify.exe,0,35.291
434,2023-01-20 16:04:46.984,4,chrome.exe,0,55.48
435,2023-01-20 16:05:42.464,4,explorer.exe,0,1.006
436,2023-01-20 16:05:43.470,4,DB Browser for SQLite.exe,0,8.074
437,2023-01-20 16:05:51.544,4,DB Browser for SQLite.exe,0,34.351
438,2023-01-20 16:06:25.895,4,DB Browser for SQLite.exe,0,3.019
439,2023-01-20 16:06:28.914,4,chrome.exe,0,128.165
440,2023-01-20 16:08:37.079,4,DB Browser for SQLite.exe,0,19.264
441,2023-01-20 16:08:56.343,4,chrome.exe,0,18.17
442,2023-01-20 16:09:14.513,4,DB Browser for SQLite.exe,0,41.501
443,2023-01-20 16:09:56.014,4,chrome.exe,0,123.299
444,2023-01-20 16:11:59.313,4,devenv.exe,0,41.47
445,2023-01-20 16:12:40.783,4,chrome.exe,0,119.09
446,2023-01-20 16:14:39.873,4,devenv.exe,0,104.221
447,2023-01-20 16:16:24.094,4,VsDebugConsole.exe,0,0.0
448,2023-01-20 16:17:29.783,4,s0,0,0.0
449,2023-01-20 16:17:29.783,4,VsDebugConsole.exe,0,4.065
450,2023-01-20 16:17:33.848,4,devenv.exe,0,20.215
451,2023-01-20 16:17:54.063,4,VsDebugConsole.exe,0,0.0
452,2023-01-20 16:18:07.473,4,s0,0,0.0
453,2023-01-20 16:18:07.473,4,VsDebugConsole.exe,0,7.07
454,2023-01-20 16:18:14.543,4,devenv.exe,0,1.01
455,2023-01-20 16:18:15.553,4,chrome.exe,0,2.006
456,2023-01-20 16:18:17.559,4,explorer.exe,0,7.064
457,2023-01-20 16:18:24.623,4,DB Browser for SQLite.exe,0,13.151
458,2023-01-20 16:18:37.774,4,explorer.exe,0,1.009
459,2023-01-20 16:18:38.783,4,DB Browser for SQLite.exe,0,4.031
460,2023-01-20 16:18:42.814,4,explorer.exe,0,2.035
461,2023-01-20 16:18:44.849,4,DB Browser for SQLite.exe,0,3.034
462,2023-01-20 16:18:47.883,4,explorer.exe,0,1.01
463,2023-01-20 16:18:48.893,4,DB Browser for SQLite.exe,0,3.04
464,2023-01-20 16:18:51.933,4,explorer.exe,0,2.02
465,2023-01-20 16:18:53.953,4,DB Browser for SQLite.exe,0,1.02
466,2023-01-20 16:18:54.973,4,explorer.exe,0,1.02
467,2023-01-20 16:18:55.993,4,VsDebugConsole.exe,0,0.0
468,2023-01-20 16:19:05.683,4,s0,0,0.0
469,2023-01-20 16:19:05.683,4,VsDebugConsole.exe,0,2.02
470,2023-01-20 16:19:07.703,4,devenv.exe,0,3.03
471,2023-01-20 16:19:10.733,4,explorer.exe,0,10.08
472,2023-01-20 16:19:20.813,4,DB Browser for SQLite.exe,0,37.93
473,2023-01-20 16:19:58.743,4,explorer.exe,0,5.05
474,2023-01-20 16:20:03.793,4,DB Browser for SQLite.exe,0,4.052
475,2023-01-20 16:20:07.845,4,explorer.exe,0,6.08
476,2023-01-20 16:20:13.925,4,DB Browser for SQLite.exe,0,2.016
477,2023-01-20 16:20:15.941,4,explorer.exe,0,3.032
478,2023-01-20 16:20:18.973,4,VsDebugConsole.exe,0,0.0
479,2023-01-20 16:22:42.343,4,s0,0,0.0
480,2023-01-20 16:22:42.343,4,VsDebugConsole.exe,0,4.04
481,2023-01-20 16:22:46.383,4,devenv.exe,0,4.07
482,2023-01-20 16:22:50.453,4,explorer.exe,0,40.45
483,2023-01-20 16:23:30.903,4,VsDebugConsole.exe,0,7.066
484,2023-01-20 16:23:37.969,4,explorer.exe,0,5.061
485,2023-01-20 16:23:43.030,4,VsDebugConsole.exe,0,2.023
486,2023-01-20 16:23:45.053,4,explorer.exe,0,2.04
487,2023-01-20 16:23:47.093,4,VsDebugConsole.exe,0,4.06
488,2023-01-20 16:23:51.153,4,explorer.exe,0,5.096
489,2023-01-20 16:23:56.249,4,VsDebugConsole.exe,0,2.018
490,2023-01-20 16:23:58.267,4,explorer.exe,0,3.046
491,2023-01-20 16:24:01.313,4,VsDebugConsole.exe,0,2.02
492,2023-01-20 16:24:03.333,4,explorer.exe,0,4.07
493,2023-01-20 16:24:07.403,4,VsDebugConsole.exe,0,0.0
494,2023-01-20 16:25:12.099,4,s0,0,0.0
495,2023-01-20 16:25:12.099,4,VsDebugConsole.exe,0,3.024
496,2023-01-20 16:25:15.123,4,devenv.exe,0,2.02
497,2023-01-20 16:25:17.143,4,explorer.exe,0,3.13
498,2023-01-20 16:25:20.273,4,Messenger.exe,0,45.45
499,2023-01-20 16:26:05.723,4,explorer.exe,0,6.045
500,2023-01-20 16:26:11.768,4,chrome.exe,0,10.076
501,2023-01-20 16:26:21.844,4,explorer.exe,0,6.079
502,2023-01-20 16:26:27.923,4,DB Browser for SQLite.exe,0,27.27
503,2023-01-20 16:26:55.193,4,chrome.exe,0,1.01
504,2023-01-20 16:26:56.203,4,explorer.exe,0,5.04
505,2023-01-20 16:27:01.243,4,DB Browser for SQLite.exe,0,20.212
506,2023-01-20 16:27:21.455,4,chrome.exe,0,221.874
507,2023-01-20 16:31:03.329,4,ShellExperienceHost.exe,0,1.013
508,2023-01-20 16:31:04.342,4,Messenger.exe,0,185.731
509,2023-01-20 16:34:10.073,4,chrome.exe,0,3.026
510,2023-01-20 16:34:13.099,4,Messenger.exe,0,123.102
511,2023-01-20 16:36:16.201,4,chrome.exe,0,41.391
512,2023-01-20 16:36:57.592,4,Messenger.exe,0,56.554
513,2023-01-20 16:37:54.146,4,DB Browser for SQLite.exe,0,44.526
514,2023-01-20 16:38:38.672,4,Messenger.exe,0,93.146
515,2023-01-20 16:40:11.818,4,chrome.exe,0,14.134
516,2023-01-20 16:40:25.952,4,Messenger.exe,0,31.351
517,2023-01-20 16:40:57.303,4,chrome.exe,0,46.449
518,2023-01-20 16:41:43.752,4,devenv.exe,0,78.8
519,2023-01-20 16:43:02.552,4,chrome.exe,0,35.3
520,2023-01-20 16:43:37.852,4,Messenger.exe,0,10.091
521,2023-01-20 16:43:47.943,4,chrome.exe,0,10.107
522,2023-01-20 16:43:58.050,4,Messenger.exe,0,2.032
523,2023-01-20 16:44:00.082,4,DB Browser for SQLite.exe,0,5.07
524,2023-01-20 16:44:05.152,4,OneDrive.exe,0,8.07
525,2023-01-20 16:44:13.222,4,DB Browser for SQLite.exe,0,3.05
